pokedex_number,pokemon_name,source_page_url,downloaded_image_url,local_filename,success_failure,selection_method,error
0404,Luxio,https://www.pokemon.com/us/pokedex/luxio,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/404.png,0404_luxio.png,success,canonical-full-asset,
0405,Luxray,https://www.pokemon.com/us/pokedex/luxray,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/405.png,0405_luxray.png,success,canonical-full-asset,
0406,Budew,https://www.pokemon.com/us/pokedex/budew,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/406.png,0406_budew.png,success,canonical-full-asset,
0407,Roserade,https://www.pokemon.com/us/pokedex/roserade,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/407.png,0407_roserade.png,success,canonical-full-asset,
0408,Cranidos,https://www.pokemon.com/us/pokedex/cranidos,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/408.png,0408_cranidos.png,success,canonical-full-asset,
0409,Rampardos,https://www.pokemon.com/us/pokedex/rampardos,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/409.png,0409_rampardos.png,success,canonical-full-asset,
0410,Shieldon,https://www.pokemon.com/us/pokedex/shieldon,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/410.png,0410_shieldon.png,success,canonical-full-asset,
0411,Bastiodon,https://www.pokemon.com/us/pokedex/bastiodon,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/411.png,0411_bastiodon.png,success,canonical-full-asset,
0412,Burmy,https://www.pokemon.com/us/pokedex/burmy,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/412.png,0412_burmy.png,success,canonical-full-asset,
0413,Wormadam,https://www.pokemon.com/us/pokedex/wormadam,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/413.png,0413_wormadam.png,success,canonical-full-asset,
0414,Mothim,https://www.pokemon.com/us/pokedex/mothim,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/414.png,0414_mothim.png,success,canonical-full-asset,
0415,Combee,https://www.pokemon.com/us/pokedex/combee,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/415.png,0415_combee.png,success,canonical-full-asset,
0416,Vespiquen,https://www.pokemon.com/us/pokedex/vespiquen,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/416.png,0416_vespiquen.png,success,canonical-full-asset,
0417,Pachirisu,https://www.pokemon.com/us/pokedex/pachirisu,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/417.png,0417_pachirisu.png,success,canonical-full-asset,
0418,Buizel,https://www.pokemon.com/us/pokedex/buizel,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/418.png,0418_buizel.png,success,canonical-full-asset,
0419,Floatzel,https://www.pokemon.com/us/pokedex/floatzel,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/419.png,0419_floatzel.png,success,canonical-full-asset,
0420,Cherubi,https://www.pokemon.com/us/pokedex/cherubi,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/420.png,0420_cherubi.png,success,canonical-full-asset,
0421,Cherrim,https://www.pokemon.com/us/pokedex/cherrim,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/421.png,0421_cherrim.png,success,canonical-full-asset,
0422,Shellos,https://www.pokemon.com/us/pokedex/shellos,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/422.png,0422_shellos.png,success,canonical-full-asset,
0423,Gastrodon,https://www.pokemon.com/us/pokedex/gastrodon,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/423.png,0423_gastrodon.png,success,canonical-full-asset,
0424,Ambipom,https://www.pokemon.com/us/pokedex/ambipom,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/424.png,0424_ambipom.png,success,canonical-full-asset,
0425,Drifloon,https://www.pokemon.com/us/pokedex/drifloon,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/425.png,0425_drifloon.png,success,canonical-full-asset,
0426,Drifblim,https://www.pokemon.com/us/pokedex/drifblim,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/426.png,0426_drifblim.png,success,canonical-full-asset,
0427,Buneary,https://www.pokemon.com/us/pokedex/buneary,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/427.png,0427_buneary.png,success,canonical-full-asset,
0428,Lopunny,https://www.pokemon.com/us/pokedex/lopunny,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/428.png,0428_lopunny.png,success,canonical-full-asset,
0429,Mismagius,https://www.pokemon.com/us/pokedex/mismagius,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/429.png,0429_mismagius.png,success,canonical-full-asset,
0430,Honchkrow,https://www.pokemon.com/us/pokedex/honchkrow,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/430.png,0430_honchkrow.png,success,canonical-full-asset,
0431,Glameow,https://www.pokemon.com/us/pokedex/glameow,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/431.png,0431_glameow.png,success,canonical-full-asset,
0432,Purugly,https://www.pokemon.com/us/pokedex/purugly,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/432.png,0432_purugly.png,success,canonical-full-asset,
0433,Chingling,https://www.pokemon.com/us/pokedex/chingling,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/433.png,0433_chingling.png,success,canonical-full-asset,
0434,Stunky,https://www.pokemon.com/us/pokedex/stunky,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/434.png,0434_stunky.png,success,canonical-full-asset,
0435,Skuntank,https://www.pokemon.com/us/pokedex/skuntank,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/435.png,0435_skuntank.png,success,canonical-full-asset,
0436,Bronzor,https://www.pokemon.com/us/pokedex/bronzor,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/436.png,0436_bronzor.png,success,canonical-full-asset,
0437,Bronzong,https://www.pokemon.com/us/pokedex/bronzong,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/437.png,0437_bronzong.png,success,canonical-full-asset,
0438,Bonsly,https://www.pokemon.com/us/pokedex/bonsly,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/438.png,0438_bonsly.png,success,canonical-full-asset,
0439,Mime Jr,https://www.pokemon.com/us/pokedex/mime-jr,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/439.png,0439_mime_jr.png,success,canonical-full-asset,
0440,Happiny,https://www.pokemon.com/us/pokedex/happiny,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/440.png,0440_happiny.png,success,canonical-full-asset,
0441,Chatot,https://www.pokemon.com/us/pokedex/chatot,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/441.png,0441_chatot.png,success,canonical-full-asset,
0442,Spiritomb,https://www.pokemon.com/us/pokedex/spiritomb,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/442.png,0442_spiritomb.png,success,canonical-full-asset,
0443,Gible,https://www.pokemon.com/us/pokedex/gible,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/443.png,0443_gible.png,success,canonical-full-asset,
0444,Gabite,https://www.pokemon.com/us/pokedex/gabite,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/444.png,0444_gabite.png,success,canonical-full-asset,
0445,Garchomp,https://www.pokemon.com/us/pokedex/garchomp,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/445.png,0445_garchomp.png,success,canonical-full-asset,
0446,Munchlax,https://www.pokemon.com/us/pokedex/munchlax,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/446.png,0446_munchlax.png,success,canonical-full-asset,
0447,Riolu,https://www.pokemon.com/us/pokedex/riolu,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/447.png,0447_riolu.png,success,canonical-full-asset,
0448,Lucario,https://www.pokemon.com/us/pokedex/lucario,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/448.png,0448_lucario.png,success,canonical-full-asset,
0449,Hippopotas,https://www.pokemon.com/us/pokedex/hippopotas,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/449.png,0449_hippopotas.png,success,canonical-full-asset,
0450,Hippowdon,https://www.pokemon.com/us/pokedex/hippowdon,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/450.png,0450_hippowdon.png,success,canonical-full-asset,
0451,Skorupi,https://www.pokemon.com/us/pokedex/skorupi,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/451.png,0451_skorupi.png,success,canonical-full-asset,
0452,Drapion,https://www.pokemon.com/us/pokedex/drapion,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/452.png,0452_drapion.png,success,canonical-full-asset,
0453,Croagunk,https://www.pokemon.com/us/pokedex/croagunk,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/453.png,0453_croagunk.png,success,canonical-full-asset,
0454,Toxicroak,https://www.pokemon.com/us/pokedex/toxicroak,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/454.png,0454_toxicroak.png,success,canonical-full-asset,
0455,Carnivine,https://www.pokemon.com/us/pokedex/carnivine,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/455.png,0455_carnivine.png,success,canonical-full-asset,
0456,Finneon,https://www.pokemon.com/us/pokedex/finneon,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/456.png,0456_finneon.png,success,canonical-full-asset,
0457,Lumineon,https://www.pokemon.com/us/pokedex/lumineon,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/457.png,0457_lumineon.png,success,canonical-full-asset,
0458,Mantyke,https://www.pokemon.com/us/pokedex/mantyke,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/458.png,0458_mantyke.png,success,canonical-full-asset,
0459,Snover,https://www.pokemon.com/us/pokedex/snover,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/459.png,0459_snover.png,success,canonical-full-asset,
0460,Abomasnow,https://www.pokemon.com/us/pokedex/abomasnow,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/460.png,0460_abomasnow.png,success,canonical-full-asset,
0461,Weavile,https://www.pokemon.com/us/pokedex/weavile,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/461.png,0461_weavile.png,success,canonical-full-asset,
0462,Magnezone,https://www.pokemon.com/us/pokedex/magnezone,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/462.png,0462_magnezone.png,success,canonical-full-asset,
0463,Lickilicky,https://www.pokemon.com/us/pokedex/lickilicky,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/463.png,0463_lickilicky.png,success,canonical-full-asset,
0464,Rhyperior,https://www.pokemon.com/us/pokedex/rhyperior,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/464.png,0464_rhyperior.png,success,canonical-full-asset,
0465,Tangrowth,https://www.pokemon.com/us/pokedex/tangrowth,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/465.png,0465_tangrowth.png,success,canonical-full-asset,
0466,Electivire,https://www.pokemon.com/us/pokedex/electivire,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/466.png,0466_electivire.png,success,canonical-full-asset,
0467,Magmortar,https://www.pokemon.com/us/pokedex/magmortar,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/467.png,0467_magmortar.png,success,canonical-full-asset,
0468,Togekiss,https://www.pokemon.com/us/pokedex/togekiss,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/468.png,0468_togekiss.png,success,canonical-full-asset,
0469,Yanmega,https://www.pokemon.com/us/pokedex/yanmega,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/469.png,0469_yanmega.png,success,canonical-full-asset,
0470,Leafeon,https://www.pokemon.com/us/pokedex/leafeon,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/470.png,0470_leafeon.png,success,canonical-full-asset,
0471,Glaceon,https://www.pokemon.com/us/pokedex/glaceon,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/471.png,0471_glaceon.png,success,canonical-full-asset,
0472,Gliscor,https://www.pokemon.com/us/pokedex/gliscor,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/472.png,0472_gliscor.png,success,canonical-full-asset,
0473,Mamoswine,https://www.pokemon.com/us/pokedex/mamoswine,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/473.png,0473_mamoswine.png,success,canonical-full-asset,
0474,Porygon Z,https://www.pokemon.com/us/pokedex/porygon-z,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/474.png,0474_porygon_z.png,success,canonical-full-asset,
0475,Gallade,https://www.pokemon.com/us/pokedex/gallade,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/475.png,0475_gallade.png,success,canonical-full-asset,
0476,Probopass,https://www.pokemon.com/us/pokedex/probopass,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/476.png,0476_probopass.png,success,canonical-full-asset,
0477,Dusknoir,https://www.pokemon.com/us/pokedex/dusknoir,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/477.png,0477_dusknoir.png,success,canonical-full-asset,
0478,Froslass,https://www.pokemon.com/us/pokedex/froslass,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/478.png,0478_froslass.png,success,canonical-full-asset,
0479,Rotom,https://www.pokemon.com/us/pokedex/rotom,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/479.png,0479_rotom.png,success,canonical-full-asset,
0480,Uxie,https://www.pokemon.com/us/pokedex/uxie,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/480.png,0480_uxie.png,success,canonical-full-asset,
0481,Mesprit,https://www.pokemon.com/us/pokedex/mesprit,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/481.png,0481_mesprit.png,success,canonical-full-asset,
0482,Azelf,https://www.pokemon.com/us/pokedex/azelf,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/482.png,0482_azelf.png,success,canonical-full-asset,
0483,Dialga,https://www.pokemon.com/us/pokedex/dialga,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/483.png,0483_dialga.png,success,canonical-full-asset,
0484,Palkia,https://www.pokemon.com/us/pokedex/palkia,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/484.png,0484_palkia.png,success,canonical-full-asset,
0485,Heatran,https://www.pokemon.com/us/pokedex/heatran,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/485.png,0485_heatran.png,success,canonical-full-asset,
0486,Regigigas,https://www.pokemon.com/us/pokedex/regigigas,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/486.png,0486_regigigas.png,success,canonical-full-asset,
0487,Giratina,https://www.pokemon.com/us/pokedex/giratina,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/487.png,0487_giratina.png,success,canonical-full-asset,
0488,Cresselia,https://www.pokemon.com/us/pokedex/cresselia,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/488.png,0488_cresselia.png,success,canonical-full-asset,
0489,Phione,https://www.pokemon.com/us/pokedex/phione,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/489.png,0489_phione.png,success,canonical-full-asset,
